Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2020,332,CSX,Transportation,United States of America,11779,3267,38834,50697,NorthAmerica
2020,333,DNB,Banking,Norway,9694,2795,317879,19088,Europe
2020,334,Novo Nordisk,Drugs & Biotechnology,Denmark,18292,5839,18869,146765,Europe
2020,335,Saudi Telecom,Telecommunications Services,Saudi Arabia,14641,2887,32142,48256,Asia
2020,336,LyondellBasell Industries,Chemicals,United Kingdom,34749,3391,30435,19333,Europe
2020,337,EOG Resources,Oil & Gas Operations,United States of America,17599,2735,37125,27653,NorthAmerica
2020,338,Sempra Energy,Oil & Gas Operations,United States of America,10810,2198,65665,36213,NorthAmerica
2020,339,Eaton,Capital Goods,Ireland,20874,2127,30845,34355,Europe
2020,340,Freddie Mac,Business Services & Supplies,United States of America,79345,7214,2203623,1060,NorthAmerica
2020,341,Heineken,"Food, Drink & Tobacco",Netherlands,26827,1217,52201,22376,Europe
2020,342,Kweichow Moutai,"Food, Drink & Tobacco",China,11325,6183,25606,225461,Asia
2020,343,CK Asset Holdings,Construction,Hong Kong,10913,3718,65204,23345,Asia
2020,344,Becton Dickinson,Health Care Equipment & Services,United States of America,17354,899,51952,68479,NorthAmerica
2020,345,Stryker,Health Care Equipment & Services,United States of America,14956,2164,29440,69879,NorthAmerica
2020,346,CRRC,Capital Goods,China,31714,1547,55945,15215,Asia
2020,347,Bank Rakyat Indonesia (BRI),Banking,Indonesia,10496,2431,102054,22460,Asia
2020,348,China Merchants Shekou Industrial Zone Holdings,Construction,China,12804,2320,88676,18766,Asia
2020,349,Maybank,Banking,Malaysia,10498,1979,203988,19790,Asia
2020,350,Kinder Morgan,Oil & Gas Operations,United States of America,12751,1316,73530,34442,NorthAmerica
2020,351,Emirates NBD,Banking,United Arab Emirates,10676,3589,188319,14789,Asia
2020,352,Marsh & McLennan,Insurance,United States of America,17242,1780,31391,49249,NorthAmerica
2020,353,Ameriprise Financial,Diversified Financials,United States of America,14434,1893,151828,14134,NorthAmerica
2020,354,Dollar General,Retailing,United States of America,27754,1713,25066,44091,NorthAmerica
2020,355,Shin-Etsu Chemical,Chemicals,Japan,14196,2887,29924,46725,Asia
2020,356,Barrick Gold,Materials,Canada,9687,3953,44392,45867,NorthAmerica
2020,357,BP,Oil & Gas Operations,United Kingdom,271639,-3291,273864,79390,Europe
2020,358,Etisalat,Telecommunications Services,United Arab Emirates,14241,2357,35406,36699,Asia
2020,359,Canon,Business Services & Supplies,Japan,32963,1148,43877,22727,Asia
2020,360,Sompo,Insurance,Japan,32843,1256,111784,11918,Asia
2020,361,ASML Holding,Semiconductors,Netherlands,13367,2919,25541,124450,Europe
2020,362,Natixis,Diversified Financials,France,33451,1968,576033,7465,Europe
2020,363,Vivendi,Telecommunications Services,France,17794,1772,41921,25285,Europe
2020,364,Swiss Life Holding,Insurance,Switzerland,25532,1207,235772,11291,Europe
2020,365,Posco,Materials,South Korea,53169,1288,67561,12131,Asia
2020,366,Biogen,Drugs & Biotechnology,United States of America,12790,5879,26119,48439,NorthAmerica
2020,367,Mitsui Fudosan,Construction,Japan,17545,1548,67172,18237,Asia
2020,368,Canadian National Railway,Transportation,Canada,11210,3337,32624,58825,NorthAmerica
2020,369,Booking Holdings,Business Services & Supplies,United States of America,15066,4865,21402,60600,NorthAmerica
2020,370,NN Group,Insurance,Netherlands,18888,2164,277941,9316,Europe
2020,371,Fosun International,Insurance,China,20689,2145,102744,10760,Asia
2020,372,Wilmar International,"Food, Drink & Tobacco",Singapore,42642,1295,47049,16081,Asia
2020,373,General Mills,"Food, Drink & Tobacco",United States of America,16765,2126,30249,36302,NorthAmerica
2020,374,Carrefour,Food Markets,France,82983,1264,57025,11792,Europe
2020,375,Daikin Industries,Capital Goods,Japan,23459,1717,26126,38318,Asia
2020,376,Tata Consultancy Services,IT Software & Services,India,22135,4561,15981,100679,Asia
2020,377,Power Corp of Canada,Diversified Financials,Canada,31543,874,352067,11522,NorthAmerica
2020,378,Boston Scientific,Health Care Equipment & Services,United States of America,10786,4287,30565,52442,NorthAmerica
2020,379,Discover Financial Services,Business Services & Supplies,United States of America,14067,2155,112657,13149,NorthAmerica
2020,380,Synchrony Financial,Business Services & Supplies,United States of America,15257,2926,98038,11552,NorthAmerica
2020,381,Michelin Group,Consumer Durables,France,27013,1948,35557,17433,Europe
2020,382,Paccar,Capital Goods,United States of America,24286,2118,27295,23933,NorthAmerica
2020,383,Sumitomo Mitsui Trust,Banking,Japan,13840,1775,509289,11071,Asia
2020,384,Xiaomi,Technology Hardware & Equipment,China,29761,1456,26362,31479,Asia
2020,385,Hartford Financial Services,Insurance,United States of America,20523,1728,68724,13603,NorthAmerica
2020,386,Philips,Health Care Equipment & Services,Netherlands,21805,1305,30325,38757,Europe
2020,387,IntercontinentalExchange,Diversified Financials,United States of America,6603,2099,138901,49120,NorthAmerica
2020,388,Norfolk Southern,Transportation,United States of America,11081,2421,37438,43832,NorthAmerica
2020,389,BAE Systems,Aerospace & Defense,United Kingdom,23352,1883,34495,20564,Europe
2020,390,Indian Oil,Oil & Gas Operations,India,69923,1831,47078,10562,Asia
2020,391,Bank of Ningbo,Banking,China,8576,2057,202866,20791,Asia
2020,392,Sysco,Food Markets,United States of America,60461,1813,19372,28614,NorthAmerica
2020,393,CNP Assurances,Insurance,France,46622,1525,470279,7083,Europe
2020,394,Denso,Consumer Durables,Japan,47399,626,52353,27622,Asia
2020,395,Newmont Mining,Materials,United States of America,9726,2805,39974,48047,NorthAmerica
2020,396,National Commercial Bank,Banking,Saudi Arabia,6806,3144,135223,29593,Asia
2020,397,Adidas,Consumer Durables,Germany,25009,1529,22803,44904,Europe
2020,398,CTBC Financial,Banking,Taiwan,14139,1387,207474,13113,Asia
2020,399,Danske Bank,Banking,Denmark,16034,1489,589297,10126,Europe
2020,400,China National Building,Construction,China,36617,1591,64107,10608,Asia
2020,401,Richemont,Consumer Durables,Switzerland,16441,1575,33973,32090,Europe
2020,402,Sberbank,Banking,Russia,47578,10638,410,59898,Europe
2020,403,VMware,IT Software & Services,United States of America,10234,6373,26294,54977,NorthAmerica
2020,404,Nippon Steel,Materials,Japan,55710,2265,71402,7851,Asia
2020,405,Komatsu,Capital Goods,Japan,23238,1903,34315,18215,Asia
2020,406,Transneft,Oil & Gas Operations,Russia,16441,2772,54257,13381,Europe
2020,407,Talanx,Insurance,Germany,43568,1033,192958,9021,Europe
2020,408,Xcel Energy,Utilities,United States of America,11529,1372,52703,33371,NorthAmerica
2020,409,Consolidated Edison,Utilities,United States of America,12548,1344,58079,26317,NorthAmerica
2020,410,Naturgy Energy Group,Oil & Gas Operations,Spain,24168,1399,43998,17121,Europe
2020,411,Fiserv,Business Services & Supplies,United States of America,10187,893,77539,69703,NorthAmerica
2020,412,Bank Of Jiangsu,Banking,China,13788,1974,309785,9888,Asia
2020,413,Boeing,Aerospace & Defense,United States of America,70556,-3414,143075,79581,NorthAmerica
2020,414,Waste Management,Business Services & Supplies,United States of America,15455,1670,28151,42371,NorthAmerica
2020,415,Woolworths,Food Markets,Australia,42952,1051,25807,29502,Oceanic
2020,416,Texas Instruments,Semiconductors,United States of America,14118,4943,17283,106526,NorthAmerica
2020,417,Hyundai Mobis,Capital Goods,South Korea,31897,1823,38702,13154,Asia
2020,418,Adobe,IT Software & Services,United States of America,11623,3232,21214,170384,NorthAmerica
2020,419,DuPont de Nemours,Chemicals,United States of America,35747,496,69396,34503,NorthAmerica
2020,420,Hana Financial Group,Banking,South Korea,28324,2098,364483,6604,Asia
2020,421,L3Harris Technologies,Aerospace & Defense,United States of America,12856,1332,38336,42013,NorthAmerica
2020,422,Fujitsu,Technology Hardware & Equipment,Japan,35708,1404,28663,19968,Asia
2020,423,Shimao Property Holdings,Construction,Hong Kong,16162,1576,67682,13930,Asia
2020,424,Norilsk Nickel,Materials,Russia,13566,5805,19409,43821,Europe
2020,425,Imperial Brands,"Food, Drink & Tobacco",United Kingdom,20489,1289,41565,20043,Europe
2020,426,China Zheshang Bank,Banking,China,13393,1748,257654,10261,Asia
2020,427,Tokyo Electric Power,Utilities,Japan,58923,5199,110848,5439,Asia
2020,428,Fast Retailing,Retailing,Japan,20469,1367,22753,49163,Asia
2020,429,Emerson Electric,Capital Goods,United States of America,17969,2164,21711,34074,NorthAmerica
2020,430,Toyota Industries,Consumer Durables,Japan,19971,1342,48906,15766,Asia
2020,431,Femsa,"Food, Drink & Tobacco",Mexico,26329,1036,33761,23410,NorthAmerica
2020,432,Hewlett Packard Enterprise,Technology Hardware & Equipment,United States of America,28351,1205,52244,12961,NorthAmerica
2020,433,China Yangtze Power,Utilities,China,7545,3417,41822,54438,Asia
2020,434,Recruit Holdings,Business Services & Supplies,Japan,21925,1786,18308,49057,Asia
2020,435,Keurig Dr Pepper,"Food, Drink & Tobacco",United States of America,11229,1180,48843,37233,NorthAmerica
2020,436,Applied Materials,Semiconductors,United States of America,15014,2827,19767,45621,NorthAmerica
2020,437,Edison International,Utilities,United States of America,12347,1284,64382,21289,NorthAmerica
2020,438,Principal Financial Group,Diversified Financials,United States of America,17083,1253,246904,9972,NorthAmerica
2020,439,AIRBUS,Aerospace & Defense,Netherlands,76171,-2092,128424,49595,Europe
2020,440,CME Group,Diversified Financials,United States of America,5211,2386,137932,63885,NorthAmerica
2020,441,OMV Group,Oil & Gas Operations,Austria,26259,1877,47684,10706,Europe
2020,442,Marubeni,Trading Companies,Japan,63636,1403,62683,8504,Asia
2020,443,AmerisourceBergen,Drugs & Biotechnology,United States of America,182061,649,40017,18460,NorthAmerica
2020,444,Larsen & Toubro,Construction,India,20752,1387,40402,16776,Asia
2020,445,Bouygues,Construction,France,42452,1325,44175,11696,Europe
2020,446,Nutrien,Chemicals,Canada,19965,999,46799,20369,NorthAmerica
2020,447,Kansai Electric Power,Utilities,Japan,30132,1525,68611,9229,Asia
2020,448,Sherwin-Williams,Chemicals,United States of America,18007,1618,20570,48702,NorthAmerica
2020,449,Fujifilm Holdings,Consumer Durables,Japan,21650,1447,31754,19674,Asia
2020,450,American Tower,Diversified Financials,United States of America,7760,1905,40789,105507,NorthAmerica
2020,451,Pernod Ricard,"Food, Drink & Tobacco",France,10600,1640,36767,40041,Europe
2020,452,VTB Bank,Banking,Russia,22992,2909,249811,6115,Europe
2020,453,Telstra,Telecommunications Services,Australia,16559,1432,32024,23729,Oceanic
2020,454,Lennar,Construction,United States of America,22894,1989,29174,15634,NorthAmerica
2020,455,Chubu Electric Power,Utilities,Japan,28591,1552,49777,10316,Asia
2020,456,Ecolab,Chemicals,United States of America,14982,1546,22340,55954,NorthAmerica
2020,457,Cummins,Capital Goods,United States of America,22578,2108,20076,24120,NorthAmerica
2020,458,Marriott International,"Hotels, Restaurants & Leisure",United States of America,20972,1273,25051,29485,NorthAmerica
2020,459,SEB AB,Banking,Sweden,7157,1862,331648,17812,Europe
2020,460,Investor AB,Diversified Financials,Sweden,7250,2713,48746,38493,Europe
2020,461,JBS,"Food, Drink & Tobacco",Brazil,51847,1538,31407,11737,SouthAmerica
2020,462,CaixaBank,Banking,Spain,11255,1402,456885,10745,Europe
2020,463,National Bank of Canada,Banking,Canada,8999,1746,218662,13575,NorthAmerica
2020,464,Svenska Handelsbanken,Banking,Sweden,7190,1680,362999,18306,Europe
2020,465,Vodafone,Telecommunications Services,United Kingdom,49403,-2474,174397,37869,Europe
2020,466,Sampo,Insurance,Finland,12672,1266,58065,18394,Europe
2020,467,Power Construction Corporation of China,Construction,China,50052,1048,116747,7667,Asia
2020,468,Carnival,"Hotels, Restaurants & Leisure",United States of America,20941,1873,46943,10883,NorthAmerica
2020,469,Eni,Oil & Gas Operations,Italy,72453,-4303,131677,34098,Europe
2020,470,The Estée Lauder Companies,Consumer Durables,United States of America,15813,1864,17937,63423,NorthAmerica
2020,471,Fifth Third Bank,Banking,United States of America,9048,1768,185391,13294,NorthAmerica
2020,472,ViacomCBS,Media,United States of America,18142,2084,49519,10615,NorthAmerica
2020,473,Al Rajhi Bank,Banking,Saudi Arabia,5338,2786,102388,38083,Asia
2020,474,China Fortune Land Development,Construction,China,15091,2086,66957,10114,Asia
2020,475,Kimberly-Clark,Consumer Durables,United States of America,18826,2363,15677,47159,NorthAmerica
2020,476,Fortescue Metals Group,Materials,Australia,12907,4993,21299,24099,Oceanic
2020,477,Public Service Enterprise Group,Utilities,United States of America,9493,1693,47730,25615,NorthAmerica
2020,478,KIA Motors,Consumer Durables,South Korea,50946,1220,45756,9756,Asia
2020,479,Subaru,Consumer Durables,Japan,29976,1296,29140,15597,Asia
2020,480,Suzuki Motor,Consumer Durables,Japan,33563,1051,31686,15744,Asia
2020,481,Mitsubishi Heavy Industries,Capital Goods,Japan,37020,1536,51043,8682,Asia
2020,482,Southwest Airlines,Transportation,United States of America,21511,1820,26885,15903,NorthAmerica
2020,483,Mitsubishi Estate,Construction,Japan,11156,1142,55172,22316,Asia
2020,484,Glencore International,Materials,Switzerland,215078,-416,124076,24481,Europe
2020,485,Aon,Insurance,Ireland,11011,1532,29405,39901,Europe
2020,486,Ford Motor,Consumer Durables,United States of America,149878,-3092,264150,20244,NorthAmerica
2020,487,Bank Central Asia,Banking,Indonesia,6008,2020,66198,42846,Asia
2020,488,Thales,Aerospace & Defense,France,20595,1256,35048,16096,Europe
2020,489,NVIDIA,Semiconductors,United States of America,10918,2795,17315,179017,NorthAmerica
2020,490,Suning.com,Retailing,China,38809,1425,34003,10928,Asia
2020,491,Takeda Pharmaceutical,Drugs & Biotechnology,Japan,29692,-499,119913,56565,Asia
2020,492,EnBW-Energie Baden,Utilities,Germany,22348,822,52427,14655,Europe
2020,493,Valero Energy,Oil & Gas Operations,United States of America,106140,422,47747,25828,NorthAmerica
2020,494,Colgate-Palmolive,Consumer Durables,United States of America,15693,2367,15034,60253,NorthAmerica
2020,495,Bank Mandiri,Banking,Indonesia,8629,1943,94976,13992,Asia
2020,496,H&M - Hennes & Mauritz,Retailing,Sweden,24814,1527,19267,23079,Europe
2020,497,NTPC,Utilities,India,13485,1807,47700,12563,Asia
2020,498,Murata Manufacturing,Technology Hardware & Equipment,Japan,14037,1700,20640,36012,Asia
2020,499,SingTel,Telecommunications Services,Singapore,12451,933,36391,32746,Asia
2020,500,Las Vegas Sands,"Hotels, Restaurants & Leisure",United States of America,11875,2115,21167,36674,NorthAmerica
2020,501,Magna International,Consumer Durables,Canada,39442,1770,25790,11673,NorthAmerica
2020,502,Weichai Power,Capital Goods,China,24062,1234,33116,13878,Asia
2020,503,Fairfax Financial,Insurance,Canada,20713,2006,70508,7495,NorthAmerica
2020,504,China Tower Corp.,Telecommunications Services,China,11066,756,48533,39268,Asia
2020,505,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,31737,1416,16402,26763,Europe
2020,506,Entergy,Utilities,United States of America,10770,1258,51724,19180,NorthAmerica
2020,507,Erste Group Bank,Banking,Austria,11167,1542,276666,8862,Europe
2020,508,Toyota Tsusho,Trading Companies,Japan,61568,1247,42103,8515,Asia
2020,509,Citic Securities,Diversified Financials,China,5975,1773,113660,23382,Asia
2020,510,Samsung C&T,Trading Companies,South Korea,25667,970,34836,14348,Asia
2020,511,Illinois Tool Works,Capital Goods,United States of America,14109,2521,15068,51597,NorthAmerica
2020,512,Nissan Motor,Consumer Durables,Japan,96349,383,166447,13532,Asia
2020,513,FedEx,Transportation,United States of America,69666,-350,70014,33119,NorthAmerica
2020,514,Vale,Materials,Brazil,36183,179,84778,42512,SouthAmerica
2020,515,eBay,Business Services & Supplies,United States of America,10470,4680,18929,31708,NorthAmerica
2020,516,Wesfarmers,Food Markets,Australia,19913,1448,18332,27978,Oceanic
2020,517,Bank of Nanjing,Banking,China,8670,1673,208952,10912,Asia
2020,518,M&G,Diversified Financials,United Kingdom,41681,1359,283874,4337,Europe
2020,519,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,19164,1305,28901,16021,Asia
2020,520,Atlantia,Transportation,Italy,10394,1214,91132,13309,Europe
2020,521,DTE Energy,Utilities,United States of America,12037,1106,43232,19982,NorthAmerica
2020,522,Kotak Mahindra Bank,Diversified Financials,India,7396,1239,56491,34568,Asia
2020,523,Aegon,Insurance,Netherlands,29507,1387,470903,5283,Europe
2020,524,Carrier Global,Capital Goods,United States of America,18608,2116,22406,15340,NorthAmerica
2020,525,United Airlines Holdings,Transportation,United States of America,41649,1013,53055,8475,NorthAmerica
2020,526,Northern Trust,Banking,United States of America,6888,1489,161709,16469,NorthAmerica
2020,527,Swisscom,Telecommunications Services,Switzerland,11482,1704,25040,26933,Europe
2020,528,CNH Industrial,Capital Goods,United Kingdom,28079,1422,47352,8425,Europe
2020,529,Kubota,Capital Goods,Japan,17613,1367,28887,15367,Asia
2020,530,Samsung Life Insurance,Insurance,South Korea,23771,838,270357,7236,Asia
2020,531,Best Buy,Retailing,United States of America,43638,1541,15591,19758,NorthAmerica
2020,532,Haier Smart Home,Consumer Durables,China,27574,1124,26573,14424,Asia
2020,533,Cognizant,IT Software & Services,United States of America,16783,1842,16204,31832,NorthAmerica
2020,534,Nintendo,Consumer Durables,Japan,11246,2033,17471,49739,Asia
2020,535,McKesson,Drugs & Biotechnology,United States of America,224945,-917,60873,25013,NorthAmerica
2020,536,FirstRand,Diversified Financials,South Africa,7455,2039,122742,12358,Africa
2020,537,China Cinda Asset Management,Diversified Financials,China,11085,1902,217240,7434,Asia
2020,538,Hengli Petrochemical,Capital Goods,China,16195,1674,27803,14104,Asia
2020,539,Tatneft,Oil & Gas Operations,Russia,14791,2971,19942,16739,Europe
2020,540,Tenaga Nasional,Utilities,Malaysia,12295,1093,43723,16188,Asia
2020,541,SK Holdings,Oil & Gas Operations,South Korea,85119,615,114160,7287,Asia
2020,542,Deutsche Bank,Banking,Germany,37747,-6137,1636222,15328,Europe
2020,543,M&T Bank,Banking,United States of America,6812,1708,124578,14567,NorthAmerica
2020,544,Standard Bank Group,Banking,South Africa,9276,1821,162734,8866,Africa
2020,545,China Taiping Insurance,Insurance,Hong Kong,31838,1127,116276,6055,Asia
2020,546,Telecom Italia,Telecommunications Services,Italy,20117,1025,78692,8344,Europe
2020,547,Astellas Pharma,Drugs & Biotechnology,Japan,11832,2025,18309,30713,Asia
2020,548,Veolia Environnement,Utilities,France,30431,693,46044,11841,Europe
2020,549,Grupo Mexico,Materials,Mexico,10684,2229,29064,16806,NorthAmerica
2020,550,Kyocera,Technology Hardware & Equipment,Japan,14707,991,30107,19587,Asia
2020,551,Rogers Communications,Telecommunications Services,Canada,11198,1506,28156,21194,NorthAmerica
2020,552,Loews,Insurance,United States of America,14771,932,82243,9814,NorthAmerica
2020,553,Trane Technologies,Conglomerates,Ireland,16599,1411,20492,20911,Europe
2020,554,Air Products & Chemicals,Chemicals,United States of America,8978,1959,19501,49820,NorthAmerica
2020,555,Aeon,Food Markets,Japan,78931,246,102560,17093,Asia
2020,556,Sinopharm Group,Drugs & Biotechnology,China,61525,904,38745,8448,Asia
2020,557,PPL,Utilities,United States of America,7769,1746,45680,19527,NorthAmerica
2020,558,EXOR,Diversified Financials,Netherlands,160898,-801,193756,12655,Europe
2020,559,RELX,Business Services & Supplies,United Kingdom,10045,1920,18267,43617,Europe
2020,560,Lincoln National,Insurance,United States of America,17245,885,335919,6871,NorthAmerica
2020,561,Allergan,Drugs & Biotechnology,Ireland,16089,-5271,94699,61635,Europe
2020,562,NetEase,IT Software & Services,China,9791,3051,16097,44549,Asia
2020,563,Naspers,Media,South Africa,3291,4412,35197,67754,Africa
2020,564,Grupo ACS,Construction,Spain,43706,1078,43319,7564,Europe
2020,565,TELUS,Telecommunications Services,Canada,10995,1316,29285,20747,NorthAmerica
2020,566,MTR,Transportation,Hong Kong,6956,1523,37118,34166,Asia
2020,567,KeyCorp,Banking,United States of America,7639,1455,156197,11224,NorthAmerica
2020,568,Prologis,Diversified Financials,United States of America,3537,1716,55007,65949,NorthAmerica
2020,569,Evonik,Chemicals,Germany,14672,2369,26150,11464,Europe
2020,570,Citizens Financial Group,Banking,United States of America,7706,1791,176719,9551,NorthAmerica
2020,571,D.R. Horton,Construction,United States of America,18466,1894,17130,17166,NorthAmerica
2020,572,Dow,Chemicals,United States of America,41752,-1682,60686,27249,NorthAmerica
2020,573,Orsted,Oil & Gas Operations,Denmark,8106,1278,28473,42451,Europe
2020,574,Willis Towers Watson,Insurance,United Kingdom,9194,1062,37727,22950,Europe
2020,575,DISH Network,Media,United States of America,12808,1400,33621,13084,NorthAmerica
2020,576,Athene Holding,Insurance,Bermuda,11685,2172,146875,6174,NorthAmerica
2020,577,Swedbank,Banking,Sweden,6241,1329,270039,13225,Europe
2020,578,Salesforce.com,IT Software & Services,United States of America,17098,126,55126,144945,NorthAmerica
2020,579,Altria Group,"Food, Drink & Tobacco",United States of America,20453,-880,52618,72941,NorthAmerica
2020,580,Otsuka Holding,Drugs & Biotechnology,Japan,12808,1166,23753,21577,Asia
2020,581,Eversource Energy,Utilities,United States of America,8526,909,41124,26658,NorthAmerica
2020,582,Sekisui House,Construction,Japan,22149,1295,24309,11774,Asia
2020,583,Parker-Hannifin,Capital Goods,United States of America,14216,1324,20365,20297,NorthAmerica
2020,584,Discovery,Media,United States of America,11133,2049,33735,11679,NorthAmerica
2020,585,Banorte,Banking,Mexico,11022,1835,73995,7982,NorthAmerica
2020,586,Tesla,Consumer Durables,United States of America,26022,-144,37250,144170,NorthAmerica
2020,587,TD Ameritrade Holding,Diversified Financials,United States of America,5826,1931,51005,21231,NorthAmerica
2020,588,Baxter International,Health Care Equipment & Services,United States of America,11532,1021,19075,45030,NorthAmerica
2020,589,Deutsche Boerse,Diversified Financials,Germany,3711,1124,154048,28479,Europe
2020,590,Saudi Electricity,Utilities,Saudi Arabia,17342,370,127910,18930,Asia
2020,591,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20336,901,20494,18862,Europe
2020,592,Sumitomo Realty,Construction,Japan,9348,1328,47825,12913,Asia
2020,593,WH Group,"Food, Drink & Tobacco",Hong Kong,24102,1465,17282,14210,Asia
2020,594,Korea Electric Power,Utilities,South Korea,50741,-2011,170866,12566,Asia
2020,595,Williams,Oil & Gas Operations,United States of America,8201,850,47672,23498,NorthAmerica
2020,596,WEC Energy Group,Utilities,United States of America,7523,1135,35836,28563,NorthAmerica
2020,597,Inpex,Oil & Gas Operations,Japan,12231,1511,44628,9437,Asia
2020,598,Edp-energias De Portugal,Utilities,Portugal,16141,573,47551,15326,Europe
2020,599,Mitsubishi Chemical,Chemicals,Japan,34147,732,49810,8199,Asia
2020,600,Dollar Tree,Retailing,United States of America,23611,827,19575,18900,NorthAmerica
2020,601,Bharat Petroleum,Oil & Gas Operations,India,42639,1116,20460,10701,Asia
2020,602,Infosys,IT Software & Services,India,12804,2340,12263,40619,Asia
2020,603,MGM Resorts,"Hotels, Restaurants & Leisure",United States of America,11976,2826,39119,8292,NorthAmerica
2020,604,Kao,Consumer Durables,Japan,13733,1365,14497,37398,Asia
2020,605,International Paper,Materials,United States of America,22085,660,33215,13475,NorthAmerica
2020,606,CGN Power,Utilities,China,8761,1220,54561,12637,Asia
2020,607,Formosa Petrochemical,Oil & Gas Operations,Taiwan,20898,1190,13278,28735,Asia
2020,608,PPG,Chemicals,United States of America,14899,1174,18064,21429,NorthAmerica
2020,609,Swire Pacific,Conglomerates,Hong Kong,10932,1150,56649,9859,Asia
2020,610,Coca-Cola European Partners,"Food, Drink & Tobacco",United Kingdom,13449,1220,20974,18092,Europe
2020,611,CSL,Drugs & Biotechnology,Australia,8904,2013,14075,91986,Oceanic
2020,612,Coal India,Materials,India,13782,2570,19737,12283,Asia
2020,613,Woori Financial Group,Diversified Financials,South Korea,16692,1150,301078,5003,Asia
2020,614,Daiichi Sankyo,Drugs & Biotechnology,Japan,9030,1187,19505,44738,Asia
2020,615,SK Telecom,Telecommunications Services,South Korea,15215,750,38576,12695,Asia
2020,616,Fox,Media,United States of America,11710,1782,20450,15699,NorthAmerica
2020,617,Crown Castle International,Diversified Financials,United States of America,5842,911,38616,66442,NorthAmerica
2020,618,Ageas,Insurance,Belgium,12443,1096,122038,6856,Europe
2020,619,Republic Services,Business Services & Supplies,United States of America,10300,1073,22684,25002,NorthAmerica
2020,620,Metallurgical Corp of China,Construction,China,49782,964,67585,3609,Asia
2020,621,Neste,Oil & Gas Operations,Finland,17044,1887,10786,27190,Europe
2020,622,Møller-Maersk,Transportation,Denmark,38889,-73,55399,19975,Europe
2020,623,CBRE Group,Construction,United States of America,23894,1282,16197,14433,NorthAmerica
2020,624,International Airlines,Transportation,United Kingdom,28551,1920,40029,5558,Europe
2020,625,Nokia,Technology Hardware & Equipment,Finland,25768,391,43620,20457,Europe
2020,626,Omnicom Group,Media,United States of America,14892,1334,23676,12221,NorthAmerica
2020,627,Essity Ab,Consumer Durables,Sweden,13775,1117,17362,22831,Europe
2020,628,Ross Stores,Retailing,United States of America,16039,1661,10287,32468,NorthAmerica
2020,629,Industrial Bank of Korea,Banking,South Korea,13814,1313,275076,3742,Asia
2020,630,Schlumberger,Oil & Gas Operations,United States of America,32493,-17934,48594,23343,NorthAmerica
2020,631,Deutsche Lufthansa,Transportation,Germany,40768,1358,48740,4273,Europe
2020,632,Stanley Black & Decker,Consumer Durables,United States of America,14238,919,22905,16974,NorthAmerica
2020,633,Wheelock,Construction,Hong Kong,6192,1171,78212,15028,Asia
2020,634,Asahi Kasei,Chemicals,Japan,19926,1247,24906,9926,Asia
2020,635,Kellogg,"Food, Drink & Tobacco",United States of America,13468,1025,18240,22434,NorthAmerica
2020,636,SSE,Utilities,United Kingdom,8993,1615,25832,16342,Europe
2020,637,Daqin Railway,Transportation,China,10919,1756,20979,15136,Asia
2020,638,Haitong Securities,Diversified Financials,China,7024,1383,91418,10489,Asia
2020,639,Fidelity National Information,Business Services & Supplies,United States of America,10332,298,83806,81473,NorthAmerica
2020,640,Henderson Land,Construction,Hong Kong,3111,2169,58426,19797,Asia
2020,641,Regions Financial,Banking,United States of America,6459,1350,133542,10288,NorthAmerica
2020,642,JFE Holdings,Materials,Japan,34931,1475,45383,3899,Asia
2020,643,NEC,Technology Hardware & Equipment,Japan,28019,762,27991,10111,Asia
2020,644,Capgemini,IT Software & Services,France,15809,958,20357,15883,Europe
2020,645,Repsol,Oil & Gas Operations,Spain,55210,-4296,64987,13525,Europe
2020,646,Continental,Consumer Durables,Germany,49782,-1371,49370,16912,Europe
2020,647,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States of America,7863,2116,14805,59173,NorthAmerica
2020,648,New World Development,Construction,Hong Kong,7624,1007,76172,12002,Asia
2020,649,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",United States of America,10951,1879,30320,9780,NorthAmerica
2020,650,ArcelorMittal,Materials,Luxembourg,70546,-2482,87908,11087,Europe
2020,651,Reckitt Benckiser Group,Consumer Durables,United Kingdom,16388,-4699,42576,59369,Europe
2020,652,Vonovia,Construction,Germany,4227,1284,63419,26758,Europe
2020,653,Fortis (Canada),Utilities,Canada,6621,1298,42256,18027,NorthAmerica
2020,654,Resona Holdings,Banking,Japan,7551,1287,549516,7239,Asia
2020,655,FirstEnergy,Utilities,United States of America,10861,533,42090,22358,NorthAmerica
2020,656,Ally Financial,Banking,United States of America,11330,1022,182527,6116,NorthAmerica
2020,657,Zimmer Biomet,Health Care Equipment & Services,United States of America,7982,1132,24639,24740,NorthAmerica
2020,658,Atlas Copco,Capital Goods,Sweden,10921,1738,12110,42182,Europe
2020,659,Lam Research,Semiconductors,United States of America,9611,2097,12939,37057,NorthAmerica
2020,660,CLP Holdings,Utilities,Hong Kong,10936,594,28443,26984,Asia
2020,661,Cardinal Health,Drugs & Biotechnology,United States of America,149657,-4212,41042,14437,NorthAmerica
