Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2012,1944,Nelnet,Diversified Financials,United States of America,979,204,25852,1257,NorthAmerica
2012,1944,WPG Holdings,Consumer Durables,Taiwan,11310,175,3974,2273,Asia
2012,1946,Fukui Bank,Banking,Japan,563,76,25633,760,Asia
2012,1946,Union Bank of Nigeria ,Banking,Nigeria,716,737,6147,384,Africa
2012,1948,Groupon,Retailing,United States of America,1625,-257,1770,11493,NorthAmerica
2012,1948,Vestas Wind Systems,Capital Goods,Denmark,7565,-215,9560,2291,Europe
2012,1950,F5 Networks,IT Software & Services,United States of America,1205,252,1699,10446,NorthAmerica
2012,1951,Kanematsu,Trading Companies,Japan,11271,110,4529,482,Asia
2012,1952,Hakuhodo DY,Media,Japan,11266,55,5613,2351,Asia
2012,1953,Airgas,Chemicals,United States of America,4608,287,5159,6479,NorthAmerica
2012,1954,GCL-Poly Energy Holdings,Utilities,Hong Kong,3277,549,7129,4746,Asia
2012,1955,Mercuries & Associates,Retailing,Taiwan,4763,36,15961,693,Asia
2012,1956,Tsukuba Bank,Banking,Japan,582,34,25030,295,Asia
2012,1957,Daiei,Retailing,Japan,11151,-65,4819,651,Asia
2012,1958,Nippon Sheet Glass,Construction,Japan,6944,1,9960,1408,Asia
2012,1959,Bezeq-Israeli Telecom,Telecommunications Services,Israel,3183,578,4470,4551,Asia
2012,1959,Yachiyo Bank,Banking,Japan,532,81,24909,399,Asia
2012,1961,Tenet Healthcare,Health Care Equipment & Services,United States of America,8854,82,8462,2288,NorthAmerica
2012,1962,Miyazaki Bank,Banking,Japan,546,80,24863,488,Asia
2012,1963,Gemdale,Real Estate,China,2973,409,10997,4088,Asia
2012,1964,Harbinger Group,Consumer Durables,United States of America,3783,94,24011,694,NorthAmerica
2012,1964,Kuraray,Chemicals,Japan,4369,346,6064,5584,Asia
2012,1966,BDO Unibank,Banking,Philippines,1553,202,22718,4175,Asia
2012,1966,Drax Group,Utilities,United Kingdom,2851,721,3123,3049,Europe
2012,1966,First Horizon National,Banking,United States of America,1618,131,24789,2746,NorthAmerica
2012,1966,TPV Technology,Technology Hardware & Equipment,Hong Kong,11060,121,5236,686,Asia
2012,1970,Hopewell Holdings,Real Estate,Hong Kong,198,717,4733,2533,Asia
2012,1970,Yamagata Bank,Banking,Japan,529,39,24633,820,Asia
2012,1972,Bank of Saga,Banking,Japan,493,32,24578,477,Asia
2012,1973,Edion,Retailing,Japan,10839,195,4768,728,Asia
2012,1974,Telekom Austria,Telecommunications Services,Austria,5770,-326,9314,4881,Europe
2012,1975,Songbird Estates,Real Estate,United Kingdom,639,481,9600,1394,Europe
2012,1976,San-Ai Oil,Oil & Gas Operations,Japan,10690,78,2311,380,Asia
2012,1977,Fossil,Consumer Durables,United States of America,2567,295,1643,7888,NorthAmerica
2012,1978,JSW Group,Diversified Metals & Mining,Poland,3179,708,3955,3811,Europe
2012,1979,Old Republic International,Insurance,United States of America,4646,-141,16050,2793,NorthAmerica
2012,1980,OGE Energy,Utilities,United States of America,3916,343,8906,5194,NorthAmerica
2012,1980,Shandong Gold-Mining,Diversified Metals & Mining,China,4781,186,1450,7647,Asia
2012,1982,China National Materials ,Capital Goods,China,6713,165,10087,1518,Asia
2012,1982,Minera Frisco,Diversified Metals & Mining,Mexico,612,39,1742,11050,NorthAmerica
2012,1982,Tosoh,Chemicals,Japan,8233,121,8662,1752,Asia
2012,1985,Commerce Bancshares,Banking,United States of America,1102,256,20649,3619,NorthAmerica
2012,1985,DIC,Chemicals,Japan,9371,190,8025,1927,Asia
2012,1985,Shanghai Construction ,Construction,China,10529,139,7426,1944,Asia
2012,1988,Van Lanschot,Diversified Financials,Netherlands,1761,55,23905,916,Europe
2012,1989,Vietin Bank,Banking,Vietnam,2804,249,21899,2390,Asia
2012,1990,Melco Crown Entertainment,Casinos & Gaming,Hong Kong,3831,295,6270,7560,Asia
2012,1991,LLB Group,Banking,Liechtenstein,660,110,23755,1319,Europe
2012,1992,Sinovel Wind Group,Utilities,China,3084,433,4323,5367,Asia
2012,1993,City National,Banking,United States of America,1185,172,23666,2858,NorthAmerica
2012,1993,Pall,Health Care Equipment & Services,United States of America,2894,323,3206,6950,NorthAmerica
2012,1995,BayWa,Retailing,Germany,10580,68,4241,1336,Europe
2012,1995,Mashreqbank,Banking,United Arab Emirates,1713,223,21574,4210,Asia
2012,1997,Essar Oil,Oil & Gas Operations,India,10549,147,7306,1505,Asia
2012,1997,Yangzijiang Shipbuilding,Capital Goods,China,2495,632,5333,4233,Asia
2012,1999,Mediaset,Media,Italy,5517,292,9555,3455,Europe
2012,2000,Regeneron Pharmaceuticals,Drugs & Biotechnology,United States of America,446,-222,1324,10828,NorthAmerica
