Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2021,43,Nippon Telegraph & Tel,Telecommunications Services,Japan,110283,8332,231120,96726,Asia
2021,44,Deutsche Telekom,Telecommunications Services,Germany,115136,4739,345416,91623,Europe
2021,45,General Electric,Conglomerates,United States of America,79857,5581,255050,117626,NorthAmerica
2021,46,Procter & Gamble,Consumer Durables,United States of America,73975,13848,120112,337975,NorthAmerica
2021,47,General Motors,Consumer Durables,United States of America,122485,6427,235194,84596,NorthAmerica
2021,48,Sinopec,Oil & Gas Operations,China,271077,4770,265116,82596,Asia
2021,49,China Life Insurance,Insurance,China,113848,7255,651916,57257,Asia
2021,50,Industrial Bank ,Banking,China,53806,9653,1207231,66531,Asia
2021,51,Sberbank,Banking,Russia,47260,10447,486937,85651,Europe
2021,52,Mitsubishi UFJ Financial,Banking,Japan,56018,5160,3406542,69680,Asia
2021,53,Cigna,Insurance,United States of America,160550,8458,151543,87738,NorthAmerica
2021,54,AXA Group,Insurance,France,129497,3405,951453,67752,Europe
2021,55,AIA Group,Insurance,Hong Kong,42617,5778,321561,153663,Asia
2021,56,Reliance Industries,Oil & Gas Operations,India,61195,5700,166258,164908,Asia
2021,57,Bank of Communications,Banking,China,67589,11145,1635771,47884,Asia
2021,58,Pfizer,Drugs & Biotechnology,United States of America,47644,9615,154229,215150,NorthAmerica
2021,59,IBM,IT Software & Services,United States of America,73621,5589,155971,119375,NorthAmerica
2021,60,Roche Holding,Drugs & Biotechnology,Switzerland,62137,15230,97447,287052,Europe
2021,61,BMW Group,Consumer Durables,Germany,112846,4303,282007,69844,Europe
2021,62,MetLife,Insurance,United States of America,67842,5407,795146,55779,NorthAmerica
2021,63,PetroChina,Oil & Gas Operations,China,280663,2864,380459,66661,Asia
2021,64,LVMH Moët Hennessy Louis Vuitton,Consumer Durables,France,50901,5360,132964,380294,Europe
2021,65,Novartis,Drugs & Biotechnology,Switzerland,48631,8074,132189,198606,Europe
2021,66,Taiwan Semiconductor,Semiconductors,Taiwan,48057,18676,98253,558145,Asia
2021,67,Home Depot,Retailing,United States of America,132110,12866,70581,352758,NorthAmerica
2021,68,Shanghai Pudong Development,Banking,China,52256,8450,1215667,47428,Asia
2021,69,Siemens,Conglomerates,Germany,58017,4933,148579,139762,Europe
2021,70,PepsiCo,"Food, Drink & Tobacco",United States of America,71312,7496,91224,199176,NorthAmerica
2021,71,Oracle,IT Software & Services,United States of America,39692,12830,118109,227655,NorthAmerica
2021,72,Sanofi ,Drugs & Biotechnology,France,41086,14038,140132,127367,Europe
2021,73,Enel,Utilities,Italy,71389,2975,199993,105433,Europe
2021,74,AbbVie,Drugs & Biotechnology,United States of America,45804,4551,150565,190443,NorthAmerica
2021,75,Cisco Systems,Technology Hardware & Equipment,United States of America,48022,10129,95601,222910,NorthAmerica
2021,76,Zurich Insurance Group,Insurance,Switzerland,58351,3793,413776,61664,Europe
2021,77,Bank of Nova Scotia,Banking,Canada,30656,5079,911229,75271,NorthAmerica
2021,78,Commonwealth Bank,Banking,Australia,22381,5748,816200,120650,Oceanic
2021,79,BHP Group,Materials,Australia,46061,6930,103233,186136,Oceanic
2021,80,UBS,Banking,Switzerland,32242,6537,1125765,57257,Europe
2021,81,British American Tobacco,"Food, Drink & Tobacco",United States of America,33054,8207,188215,91649,NorthAmerica
2021,82,Honda Motor,Consumer Durables,Japan,121803,3883,201271,52776,Asia
2021,83,Intesa Sanpaolo,Banking,Italy,45811,3736,1226748,53316,Europe
2021,84,Merck & Co.,Drugs & Biotechnology,United States of America,47823,7068,91588,196024,NorthAmerica
2021,85,Sumitomo Mitsui Financial,Banking,Japan,38587,4936,2256817,48928,Asia
2021,86,Rio Tinto,Materials,Australia,44514,9714,97390,135250,Oceanic
2021,87,Japan Post Holdings,Insurance,Japan,106586,4231,2878968,34821,Asia
2021,88,US Bancorp,Banking,United States of America,23145,6052,553375,86939,NorthAmerica
2021,89,Anthem,Drugs & Biotechnology,United States of America,121885,4572,88276,91992,NorthAmerica
2021,90,Charter Communications,Media,United States of America,48097,3222,146099,124834,NorthAmerica
2021,91,Unilever,Consumer Durables,United Kingdom,57833,6346,82784,151051,Europe
2021,92,Dell Technologies,Technology Hardware & Equipment,United States of America,94329,3250,123415,77350,NorthAmerica
2021,93,Manulife,Insurance,Canada,57212,4377,655034,41905,NorthAmerica
2021,94,Hon Hai Precision ,Technology Hardware & Equipment,Taiwan,181970,3457,130766,60407,Asia
2021,95,American Express,Diversified Financials,United States of America,38185,3114,191367,120505,NorthAmerica
2021,96,China Vanke,Construction,China,62581,6095,285825,42240,Asia
2021,97,GlaxoSmithKline,Drugs & Biotechnology,United Kingdom,43727,7372,109945,92929,Europe
2021,98,Truist Financial,Banking,United States of America,24334,4899,517537,77763,NorthAmerica
2021,99,Rosneft,Oil & Gas Operations,Russia,70790,2032,207532,77657,Europe
2021,100,China State Construction Engineering,Construction,China,215338,6142,322991,33001,Asia
2021,101,JD.com,Retailing,China,108331,7234,64572,119365,Asia
2021,102,Coca-Cola,"Food, Drink & Tobacco",United States of America,33029,7747,87296,231324,NorthAmerica
2021,103,Iberdrola,Utilities,Spain,37784,4116,149907,86359,Europe
2021,104,CITIC,Trading Companies,Hong Kong,71293,7301,1256257,29540,Asia
2021,105,Prudential,Insurance,United Kingdom,54751,2099,469502,55742,Europe
2021,106,KDDI,Telecommunications Services,Japan,49251,6159,98412,72138,Asia
2021,107,Bank of Montreal,Banking,Canada,24516,4125,761839,59436,NorthAmerica
2021,108,Costco Wholesale,Retailing,United States of America,178626,4344,54918,164056,NorthAmerica
2021,109,Itaú Unibanco Holding,Banking,Brazil,37248,3663,389721,48539,SouthAmerica
2021,110,State Bank of India,Banking,India,50560,3129,638128,40801,Asia
2021,111,Chubb,Insurance,Switzerland,36052,3533,172207,73264,Europe
2021,112,Mitsubishi,Trading Companies,Japan,116708,3102,179691,41600,Asia
2021,113,Vale,Materials,Brazil,40427,5179,92051,99168,SouthAmerica
2021,114,Capital One,Business Services & Supplies,United States of America,31600,2674,421602,62412,NorthAmerica
2021,115,PNC Financial Services,Banking,United States of America,17354,8410,474414,75840,NorthAmerica
2021,116,HDFC Bank,Banking,India,20677,4139,233578,105918,Asia
2021,117,Credit Agricole,Banking,France,43523,2644,2399458,41003,Europe
2021,118,Itochu,Trading Companies,Japan,96597,4111,107761,47565,Asia
2021,119,FedEx,Transportation,United States of America,78652,3023,82793,76310,NorthAmerica
2021,120,Vodafone,Telecommunications Services,United Kingdom,49742,2826,183944,52581,Europe
2021,121,Abbott Laboratories,Health Care Equipment & Services,United States of America,34608,4452,72548,220290,NorthAmerica
2021,122,Visa,Business Services & Supplies,United States of America,21479,10359,80426,483900,NorthAmerica
2021,123,SAP,IT Software & Services,Germany,31656,6291,71543,164227,Europe
2021,124,Thermo Fisher Scientific,Health Care Equipment & Services,United States of America,32218,6375,69052,193726,NorthAmerica
2021,125,China Pacific Insurance,Insurance,China,61183,3552,266566,36340,Asia
2021,126,Lowe's,Retailing,United States of America,89597,5811,48290,149352,NorthAmerica
2021,127,BlackRock,Diversified Financials,United States of America,18086,5325,176982,123855,NorthAmerica
2021,128,China Citic Bank,Banking,China,50383,7101,1148531,26451,Asia
2021,129,Mizuho Financial,Banking,Japan,30318,3737,2110528,36276,Asia
2021,130,Deutsche Post,Transportation,Germany,76157,3396,70485,72116,Europe
2021,131,Medtronic,Health Care Equipment & Services,Ireland,27927,2892,97270,169736,Europe
2021,132,Caterpillar,Capital Goods,United States of America,41746,2998,78324,127252,NorthAmerica
2021,133,Hitachi,Conglomerates,Japan,78694,3188,105975,45945,Asia
2021,134,Lockheed Martin,Aerospace & Defense,United States of America,65398,6833,50710,109202,NorthAmerica
2021,135,Generali Group,Insurance,Italy,89998,1988,668014,32297,Europe
2021,136,Target,Retailing,United States of America,93561,4368,51248,103986,NorthAmerica
2021,137,Deere & Company,Capital Goods,United States of America,37038,3458,75480,120069,NorthAmerica
2021,138,Honeywell International,Conglomerates,United States of America,32640,4779,64586,161209,NorthAmerica
2021,139,SAIC Motor,Consumer Durables,China,106686,2960,140592,36369,Asia
2021,140,Country Garden Holdings,Construction,China,67312,5093,308237,27172,Asia
2021,141,ANZ,Banking,Australia,20339,2423,747058,63446,Oceanic
2021,142,Charles Schwab,Diversified Financials,United States of America,13824,3988,563500,116914,NorthAmerica
2021,143,Barclays,Banking,United Kingdom,27912,1957,1844718,44859,Europe
2021,144,Broadcom,Semiconductors,United States of America,24685,3953,76972,195491,NorthAmerica
2021,145,Munich Re,Insurance,Germany,73867,1381,368749,43452,Europe
2021,146,Enbridge,Oil & Gas Operations,Canada,28161,2507,125805,75571,NorthAmerica
2021,147,ING Group,Diversified Financials,Netherlands,20106,2832,1146803,49342,Europe
2021,148,China Minsheng Bank,Banking,China,49023,4912,1062759,24455,Asia
2021,149,Linde,Chemicals,United Kingdom,27243,2501,88229,151602,Europe
2021,150,Amgen,Drugs & Biotechnology,United States of America,25246,7264,62948,147238,NorthAmerica
2021,151,Allstate,Insurance,United States of America,44791,5572,117932,36702,NorthAmerica
2021,152,PayPal,Business Services & Supplies,United States of America,21434,4202,70379,316898,NorthAmerica
2021,153,Orange,Telecommunications Services,France,48187,5498,135781,32966,Europe
2021,154,Banco Bradesco,Banking,Brazil,26676,3208,306311,40862,SouthAmerica
2021,155,Hyundai Motor,Consumer Durables,South Korea,88142,1207,192713,53970,Asia
2021,156,Danaher,Conglomerates,United States of America,22284,3647,76161,173318,NorthAmerica
2021,157,Westpac Banking Group,Banking,Australia,21921,1550,654631,71773,Oceanic
2021,158,L'Oréal,Consumer Durables,France,31910,4062,53355,225724,Europe
2021,159,Petrobras,Oil & Gas Operations,Brazil,52745,1378,190100,53254,SouthAmerica
2021,160,NextEra Energy,Utilities,United States of America,17228,2920,127684,158760,NorthAmerica
2021,161,AstraZeneca,Drugs & Biotechnology,United Kingdom,27656,3190,66729,133888,Europe
2021,162,China Everbright Bank,Banking,China,37127,5480,820837,23852,Asia
2021,163,Salesforce.com,IT Software & Services,United States of America,21252,4072,66301,213589,NorthAmerica
2021,164,Oversea-Chinese Banking,Banking,Singapore,24479,2600,394503,40087,Asia
2021,165,Aviva,Insurance,Venezuela,58956,3553,637708,22331,SouthAmerica
2021,166,United Parcel Service,Transportation,United States of America,84432,1427,62408,155998,NorthAmerica
2021,167,Progressive,Insurance,United States of America,42638,5698,60757,57790,NorthAmerica
2021,168,NAB - National Australia Bank,Banking,Australia,18403,1733,621321,68073,Oceanic
2021,169,Accenture,IT Software & Services,Ireland,45677,5457,39985,190861,Europe
2021,170,Southern Company,Utilities,United States of America,20241,3134,122935,68690,NorthAmerica
2021,171,Canadian Imperial Bank,Banking,Canada,17572,3142,612868,44720,NorthAmerica
2021,172,China Shenhua Energy,Materials,China,33890,5154,86074,42403,Asia
2021,173,SK Hynix,Semiconductors,South Korea,27037,4030,65520,84248,Asia
2021,174,Philip Morris International,"Food, Drink & Tobacco",United States of America,28697,8036,44815,144801,NorthAmerica
2021,175,VINCI,Construction,France,50079,1415,111545,61362,Europe
2021,176,Mondelez International,"Food, Drink & Tobacco",United States of America,26581,3572,67810,82578,NorthAmerica
2021,177,Lloyds Banking Group,Banking,United Kingdom,43436,1109,1190981,42540,Europe
2021,178,Mitsui,Trading Companies,Japan,59850,2392,114695,34983,Asia
2021,179,Union Pacific,Transportation,United States of America,19533,5349,63466,148482,NorthAmerica
2021,180,3M,Conglomerates,United States of America,32184,5384,47344,115061,NorthAmerica
2021,181,CK Hutchison,Conglomerates,Hong Kong,34347,3758,161803,31638,Asia
2021,182,ICICI Bank,Banking,India,21294,1990,207938,52712,Asia
2021,183,Midea Group,Consumer Durables,China,39071,3555,51456,85514,Asia
2021,184,Exelon,Utilities,United States of America,33431,1964,129317,45087,NorthAmerica
2021,185,Credit Suisse Group,Banking,Switzerland,32583,2844,911615,25922,Europe
2021,186,Eli Lilly,Drugs & Biotechnology,United States of America,24540,6194,46633,181382,NorthAmerica
2021,187,CNOOC,Oil & Gas Operations,Hong Kong,22519,3627,110290,48440,Asia
2021,188,Legal & General Group,Insurance,United Kingdom,64414,2053,770449,22889,Europe
2021,189,Aflac,Insurance,United States of America,22147,4779,164086,36752,NorthAmerica
2021,190,China Resources Land,Construction,Hong Kong,27084,4337,132885,34508,Asia
2021,191,BBVA-Banco Bilbao Vizcaya,Banking,Spain,32934,1488,900748,34772,Europe
2021,192,HCA Healthcare,Health Care Equipment & Services,United States of America,51533,3754,47490,66353,NorthAmerica
2021,193,Duke Energy,Utilities,United States of America,23868,1377,167282,77437,NorthAmerica
2021,194,América Móvil,Telecommunications Services,Mexico,47294,2179,75616,48326,NorthAmerica
2021,195,Takeda Pharmaceutical,Drugs & Biotechnology,Japan,29964,1693,119000,53265,Asia
2021,196,DBS,Banking,Singapore,13194,3423,491909,55443,Asia
2021,197,Bank of New York Mellon,Banking,United States of America,15896,3561,469633,40401,NorthAmerica
2021,198,Longfor Group Holdings,Construction,China,27039,2918,117000,39417,Asia
2021,199,Schneider Electric,Capital Goods,France,28681,2424,60544,91308,Europe
2021,200,Travelers,Insurance,United States of America,31995,2675,109133,39215,NorthAmerica
2021,201,McDonald's,"Hotels, Restaurants & Leisure",United States of America,19208,4731,52627,173778,NorthAmerica
2021,202,Poly Developments & Holdings Group,Construction,China,34315,3446,189418,26589,Asia
2021,203,Tokio Marine Holdings,Insurance,Japan,49650,1366,247607,34716,Asia
2021,204,China Telecom,Telecommunications Services,China,57043,3003,109345,27707,Asia
2021,205,Nike,Consumer Durables,United States of America,38456,3428,36185,212204,NorthAmerica
2021,206,Qualcomm,Semiconductors,United States of America,26690,6728,37479,157007,NorthAmerica
2021,207,Centene,Drugs & Biotechnology,United States of America,111115,1808,69843,37780,NorthAmerica
2021,208,Micron Technology,Semiconductors,United States of America,23503,3197,54135,101668,NorthAmerica
2021,209,Cathay Financial,Insurance,Taiwan,37886,2533,389437,23165,Asia
2021,210,EDF ,Utilities,France,78694,741,374273,44418,Europe
2021,211,Fubon Financial,Insurance,Taiwan,35197,3066,328415,21666,Asia
2021,212,Sun Life Financial,Diversified Financials,Canada,26973,1862,250524,30611,NorthAmerica
2021,213,General Dynamics,Aerospace & Defense,United States of America,37925,3167,51308,52307,NorthAmerica
2021,214,Møller-Maersk,Transportation,Denmark,39649,2790,56117,47836,Europe
2021,215,Volvo Group,Consumer Durables,Sweden,36769,2099,62200,52150,Europe
2021,216,Altria Group,"Food, Drink & Tobacco",United States of America,20841,4459,47414,96888,NorthAmerica
2021,217,Humana,Drugs & Biotechnology,United States of America,77085,3367,35077,56156,NorthAmerica
2021,218,Anglo American,Materials,United Kingdom,30801,2069,62534,54570,Europe
2021,219,Netflix,Media,United States of America,24996,2761,39280,242060,NorthAmerica
2021,220,HDFC,Business Services & Supplies,India,16181,2362,104967,62444,Asia
2021,221,Qatar National Bank,Banking,Qatar,13115,2951,286316,45374,Asia
2021,222,Xiaomi  ,Technology Hardware & Equipment,China,35734,2976,38790,84502,Asia
2021,223,Air Liquide,Chemicals,France,23353,2776,51361,79873,Europe
2021,224,Nordea Bank,Banking,Finland,12658,2534,676136,42046,Europe
2021,225,Northrop Grumman,Aerospace & Defense,United States of America,36799,3189,44469,55762,NorthAmerica
2021,226,ABB,Conglomerates,Switzerland,26043,5079,41088,67823,Europe
2021,227,China Evergrande Group,Construction,China,74001,1157,351870,23930,Asia
2021,228,Seven & I Holdings,Food Markets,Japan,54423,1692,65204,36896,Asia
2021,229,KB Financial Group,Banking,South Korea,30784,2909,564394,18394,Asia
2021,230,Sunac China Holdings,Construction,China,34127,5201,169486,18640,Asia
2021,231,Kroger,Food Markets,United States of America,132498,2585,51649,28254,NorthAmerica
2021,232,EMD Group,Drugs & Biotechnology,Germany,19988,2265,51639,77553,Europe
2021,233,E.ON,Utilities,Germany,69475,1031,123302,30738,Europe
2021,234,PTT ,Oil & Gas Operations,Thailand,51627,1202,84919,36364,Asia
2021,235,Telefónica,Telecommunications Services,Spain,49106,1518,128535,24398,Europe
2021,236,National Grid,Utilities,United Kingdom,18840,1865,85034,44258,Europe
2021,237,HP,Technology Hardware & Equipment,United States of America,57663,3234,34737,42561,NorthAmerica
2021,238,Danone,"Food, Drink & Tobacco",France,26885,2213,52339,46371,Europe
2021,239,Panasonic,Consumer Durables,Japan,61893,1664,64630,30149,Asia
2021,240,Power Corp of Canada,Diversified Financials,Canada,43856,1525,476439,18675,NorthAmerica
2021,241,Mastercard,Business Services & Supplies,United States of America,15301,6411,33584,383607,NorthAmerica
2021,242,Baidu,IT Software & Services,China,15549,3266,50874,75363,Asia
2021,243,PICC,Insurance,China,82443,2890,191972,14457,Asia
2021,244,Fortum,Utilities,Finland,55876,2083,70733,24007,Europe
2021,245,Fresenius,Health Care Equipment & Services,Germany,41355,1946,81545,25422,Europe
2021,246,Dow,Chemicals,United States of America,38542,1216,61470,48201,NorthAmerica
2021,247,Archer Daniels Midland,"Food, Drink & Tobacco",United States of America,64395,1772,49719,33203,NorthAmerica
2021,248,Shinhan Financial Group,Diversified Financials,South Korea,22942,2822,557152,17630,Asia
2021,249,ASML Holding,Semiconductors,Netherlands,15935,4051,33363,267644,Europe
2021,250,American Electric,Utilities,United States of America,14908,2200,84017,43979,NorthAmerica
2021,251,Becton Dickinson,Health Care Equipment & Services,United States of America,18207,1600,54748,75819,NorthAmerica
2021,252,Gree Electric Appliances,Consumer Durables,China,24314,2323,40264,55267,Asia
2021,253,LafargeHolcim,Construction,Switzerland,24656,1789,60212,38901,Europe
2021,254,China Railway Group,Construction,China,141613,3437,183488,12523,Asia
2021,255,Automatic Data Processing,Business Services & Supplies,United States of America,14591,2482,49326,82567,NorthAmerica
2021,256,NVIDIA,Semiconductors,United States of America,16675,4332,28791,396147,NorthAmerica
2021,257,KBC Group,Banking,Belgium,13639,1585,392445,31297,Europe
2021,258,Royal Ahold Delhaize N.V.,Food Markets,Netherlands,85198,1593,49789,28612,Europe
2021,259,Sun Hung Kai Properties,Construction,Hong Kong,11719,2795,100529,44493,Asia
2021,260,Novo Nordisk,Drugs & Biotechnology,Denmark,19413,6444,23822,167333,Europe
2021,261,Investor AB,Diversified Financials,Sweden,9574,5735,69533,66301,Europe
2021,262,Tesla,Consumer Durables,United States of America,31536,690,52148,710081,NorthAmerica
2021,263,Huaxia Bank,Banking,China,22937,2966,489185,14814,Asia
2021,264,Kweichow Moutai,"Food, Drink & Tobacco",China,12185,6766,32630,395754,Asia
2021,265,Citic Securities,Diversified Financials,China,12377,2152,161008,32076,Asia
2021,266,KIA,Consumer Durables,South Korea,50147,1261,55685,31210,Asia
2021,267,Japan Tobacco,"Food, Drink & Tobacco",Japan,19599,2906,52122,34061,Asia
2021,268,Dollar General,Retailing,United States of America,33747,2655,28468,51858,NorthAmerica
2021,269,Posco,Materials,South Korea,48982,1352,72804,23390,Asia
2021,270,State Street,Diversified Financials,United States of America,11384,2305,316885,28031,NorthAmerica
2021,271,Tesco,Food Markets,United Kingdom,74835,1136,64002,24595,Europe
2021,272,Banco do Brasil,Banking,Brazil,23972,2298,314014,15110,SouthAmerica
2021,273,Baoshan Iron & Steel,Materials,China,39139,1628,52318,28017,Asia
2021,274,Orix,Business Services & Supplies,Japan,21236,1877,129057,19982,Asia
2021,275,Fiserv,Business Services & Supplies,United States of America,14852,958,74619,83386,NorthAmerica
2021,276,China Unicom,Telecommunications Services,Hong Kong,44034,1803,90481,17564,Asia
2021,277,Wilmar International,"Food, Drink & Tobacco",Singapore,50463,1530,51020,25903,Asia
2021,278,Sempra Energy,Oil & Gas Operations,United States of America,11351,3943,66623,41800,NorthAmerica
2021,279,LG Electronics,Consumer Durables,South Korea,53617,1668,44375,27179,Asia
2021,280,NN Group,Insurance,Netherlands,21148,2103,321396,15791,Europe
2021,281,Mitsubishi Electric,Capital Goods,Japan,38897,1591,43084,33111,Asia
2021,282,Kering,Consumer Durables,France,14934,2451,34266,95029,Europe
2021,283,Diageo,"Food, Drink & Tobacco",United Kingdom,14652,1441,44841,104352,Europe
2021,284,Reckitt Benckiser Group,Consumer Durables,United Kingdom,17944,1522,42775,65651,Europe
2021,285,Bank of Beijing,Banking,China,17924,2844,421203,15364,Asia
2021,286,Poste Italiane,Insurance,Italy,27631,1319,333242,16791,Europe
2021,287,ViacomCBS,Media,United States of America,25934,2422,52663,25419,NorthAmerica
2021,288,Nomura,Diversified Financials,Japan,16475,2567,431907,16363,Asia
2021,289,BT Group,Telecommunications Services,United Kingdom,28102,1939,69174,21139,Europe
2021,290,Henkel,Consumer Durables,Germany,21945,1605,37729,51463,Europe
2021,291,Dai-ichi Life Insurance,Insurance,Japan,57919,658,615564,20732,Asia
2021,292,Korea Electric Power,Utilities,South Korea,49640,1688,187004,13773,Asia
2021,293,Ericsson,Technology Hardware & Equipment,Sweden,25247,1899,33063,46891,Europe
2021,294,United Overseas Bank,Banking,Singapore,9478,2047,326723,32784,Asia
2021,295,TC Energy,Oil & Gas Operations,Canada,9568,3441,78728,46633,NorthAmerica
2021,296,Bank Of Shanghai,Banking,China,14039,2710,358848,18077,Asia
2021,297,Adobe,IT Software & Services,United States of America,13697,5566,24985,250988,NorthAmerica
2021,298,Fannie Mae,Business Services & Supplies,United States of America,109639,11805,3986057,2768,NorthAmerica
2021,299,CNP Assurances,Insurance,France,37534,1491,515674,13632,Europe
2021,300,Inditex,Retailing,Spain,23427,1270,32095,106050,Europe
2021,301,Applied Materials,Semiconductors,United States of America,18200,3857,23305,122719,NorthAmerica
2021,302,BCE,Telecommunications Services,Canada,17090,1807,47618,42058,NorthAmerica
2021,303,Couche Tard,Food Markets,Canada,43059,2718,27518,35944,NorthAmerica
2021,304,Saudi Telecom,Telecommunications Services,Saudi Arabia,15710,2954,32512,64313,Asia
2021,305,Bank of Ningbo,Banking,China,9316,2037,226386,34779,Asia
2021,306,CaixaBank,Banking,Spain,11584,1574,552457,24688,Europe
2021,307,Macquarie Group,Diversified Financials,Australia,9769,1480,165379,41834,Oceanic
2021,308,IntercontinentalExchange,Diversified Financials,United States of America,7642,2089,126200,67936,NorthAmerica
2021,309,Surgutneftegas,Oil & Gas Operations,Russia,18755,8377,79427,16691,Europe
2021,310,Deutsche Bank,Banking,Germany,35446,567,1621521,25836,Europe
2021,311,AT&T,Telecommunications Services,United States of America,171760,-5176,525761,213797,NorthAmerica
2021,312,Tyson Foods,"Food, Drink & Tobacco",United States of America,42830,1971,35458,28232,NorthAmerica
2021,313,Marsh & McLennan,Insurance,United States of America,17198,2016,33049,64928,NorthAmerica
2021,314,Ameriprise Financial,Diversified Financials,United States of America,12066,1534,165883,29006,NorthAmerica
2021,315,First Abu Dhabi Bank,Banking,United Arab Emirates,7384,2758,250210,43250,Asia
2021,316,Hartford Financial Services,Insurance,United States of America,20523,1737,69198,23670,NorthAmerica
2021,317,ExxonMobil,Oil & Gas Operations,United States of America,178170,-22440,332750,239869,NorthAmerica
2021,318,Freddie Mac,Business Services & Supplies,United States of America,68693,7326,2627415,1534,NorthAmerica
2021,319,Vivendi,Telecommunications Services,France,18342,1642,46644,37324,Europe
2021,320,Saudi National Bank,Banking,Saudi Arabia,6581,3049,159784,65280,Asia
2021,321,CRH,Construction,United States of America,27536,1117,44944,38177,NorthAmerica
2021,322,Tata Consultancy Services,IT Software & Services,India,22116,4369,17884,158878,Asia
2021,323,Philips,Health Care Equipment & Services,Netherlands,22269,1365,34168,54800,Europe
2021,324,Royal Dutch Shell,Oil & Gas Operations,Netherlands,170189,-22166,379268,151972,Europe
2021,325,Stryker,Health Care Equipment & Services,United States of America,14351,1599,34330,96764,NorthAmerica
2021,326,Etisalat,Telecommunications Services,United Arab Emirates,14077,2457,36214,51852,Asia
2021,327,Mitsui Fudosan,Construction,Japan,19465,1691,73577,22202,Asia
2021,328,Daiwa House Industry,Construction,Japan,39534,1809,48317,20630,Asia
2021,329,Shin-Etsu Chemical,Chemicals,Japan,13674,2627,31513,72520,Asia
2021,330,Daikin Industries,Capital Goods,Japan,22859,1419,29524,60954,Asia
2021,331,CSX,Transportation,United States of America,10583,2765,40271,74917,NorthAmerica
