Year,Rank,Company,Industry,Country,Sales,Profits,Assets,Market Value,Region
2017,50,Siemens,Conglomerates,Germany,88354,6447,133141,109773,Europe
2017,51,BMW Group,Consumer Durables,Germany,104163,7592,210341,57732,Europe
2017,52,China Life Insurance,Insurance,China,82836,2880,388746,98104,Asia
2017,53,ING Group,Banking,Netherlands,53581,5117,891349,57932,Europe
2017,54,Intel,Semiconductors,United States of America,59387,10316,113327,170350,NorthAmerica
2017,55,Postal Savings Bank Of China,Banking,China,48036,6010,1189391,55157,Asia
2017,56,Sberbank,Banking,Russia,43044,8068,415579,63903,Europe
2017,56,TD Bank Group,Banking,Canada,31874,6934,910361,92001,NorthAmerica
2017,58,Cisco Systems,Technology Hardware & Equipment,United States of America,48570,9832,126248,165059,NorthAmerica
2017,58,Commonwealth Bank,Banking,Australia,30930,7065,703622,109902,Oceanic
2017,60,Morgan Stanley,Diversified Financials,United States of America,37913,5975,815992,78286,NorthAmerica
2017,61,Novartis,Drugs & Biotechnology,Switzerland,48520,6700,130387,193163,Europe
2017,62,Banco Bradesco,Banking,Brazil,70150,4327,362432,53511,SouthAmerica
2017,63,Industrial Bank,Banking,China,44297,8106,872100,45126,Asia
2017,64,Ford Motor,Consumer Durables,United States of America,151800,4596,237951,44718,NorthAmerica
2017,64,Shanghai Pudong Development,Banking,China,40060,7993,842832,50451,Asia
2017,66,CVS Health,Retailing,United States of America,177526,5291,94462,79839,NorthAmerica
2017,67,Walt Disney,Media,United States of America,54943,8990,91576,178017,NorthAmerica
2017,68,Prudential,Insurance,United Kingdom,96936,2592,568951,53669,Europe
2017,69,Prudential Financial,Insurance,United States of America,56333,4318,783962,45559,NorthAmerica
2017,70,Oracle,IT Software & Services,United States of America,37429,8917,125382,182239,NorthAmerica
2017,71,China State Construction Engineering,Construction,China,140824,4864,201364,43181,Asia
2017,72,Citic Pacific,Diversified Metals & Mining,Hong Kong,49059,5555,933555,41408,Asia
2017,73,Boeing,Aerospace & Defense,United States of America,94571,4890,89997,108756,NorthAmerica
2017,74,Honda Motor,Consumer Durables,Japan,127865,3931,161802,51382,Asia
2017,75,China Minsheng Banking,Banking,China,40151,7226,848682,43653,Asia
2017,76,Westpac Banking Group,Banking,Australia,27764,5476,642677,86067,Oceanic
2017,77,Deutsche Telekom,Telecommunications Services,Germany,80857,2959,156615,80001,Europe
2017,78,China Citic Bank,Banking,China,39664,6289,853450,43117,Asia
2017,79,Roche Holding,Drugs & Biotechnology,Switzerland,51338,9720,75583,219267,Europe
2017,80,UBS,Banking,Switzerland,37975,3356,919974,59983,Europe
2017,81,Bank of Nova Scotia,Banking,Canada,26697,5549,680339,70479,NorthAmerica
2017,82,Rosneft,Oil & Gas Operations,Russia,74867,2702,193189,62376,Europe
2017,83,Amazon.com,Retailing,United States of America,135987,2371,86022,427011,NorthAmerica
2017,84,PepsiCo,"Food, Drink & Tobacco",United States of America,62801,6329,74129,159406,NorthAmerica
2017,84,Sumitomo Mitsui Financial,Banking,Japan,30493,5201,1648785,48067,Asia
2017,86,Coca-Cola,"Food, Drink & Tobacco",United States of America,41478,6527,87270,182883,NorthAmerica
2017,87,United Technologies,Conglomerates,United States of America,57383,5044,89706,90583,NorthAmerica
2017,88,Sanofi,Drugs & Biotechnology,France,37413,5209,110403,116109,Europe
2017,89,Bayer,Chemicals,Germany,51832,5012,90086,94382,Europe
2017,90,Mizuho Financial,Banking,Japan,28974,6038,1752330,44429,Asia
2017,91,Zurich Insurance Group,Insurance,Switzerland,67317,3210,364332,40000,Europe
2017,92,ANZ,Banking,Australia,26528,4202,701007,68836,Oceanic
2017,93,BASF,Chemicals,Germany,63662,4487,83865,90952,Europe
2017,94,Walgreens Boots Alliance,Retailing,United States of America,116081,4247,72505,88995,NorthAmerica
2017,95,Nissan Motor,Consumer Durables,Japan,105939,4465,157269,38372,Asia
2017,96,US Bancorp,Banking,United States of America,22006,5870,450954,86608,NorthAmerica
2017,97,American Express,Diversified Financials,United States of America,34001,5365,158893,70092,NorthAmerica
2017,98,Hon Hai Precision,Consumer Durables,Taiwan,135151,4610,80426,54375,Asia
2017,99,Enel,Utilities,Italy,75890,2843,164115,47494,Europe
2017,100,Merck,Drugs & Biotechnology,United States of America,39555,3920,95377,173328,NorthAmerica
2017,100,National Australia Bank,Banking,Australia,24181,4348,595327,65024,Oceanic
2017,102,PetroChina,Oil & Gas Operations,China,214760,1162,344910,204477,Asia
2017,103,Unilever,Consumer Durables,Netherlands,58311,5735,59518,143891,Europe
2017,104,Hyundai Motor,Consumer Durables,South Korea,80719,4660,148068,34221,Asia
2017,105,BBVA-Banco Bilbao Vizcaya,Banking,Spain,27273,3844,771925,49646,Europe
2017,106,Reliance Industries,Oil & Gas Operations,India,41792,4349,97895,71165,Asia
2017,107,Charter Communications,Media,United States of America,29003,3522,153237,101619,NorthAmerica
2017,108,SAIC Motor,Consumer Durables,China,112725,4818,84989,43491,Asia
2017,109,Chubb,Insurance,Switzerland,31944,4135,159786,64031,Europe
2017,110,Telefónica,Telecommunications Services,Spain,57563,2621,130410,55893,Europe
2017,111,AIA Group,Insurance,Hong Kong,26455,4164,183028,77076,Asia
2017,112,Société Générale,Banking,France,27985,4007,1457875,39893,Europe
2017,113,Dow Chemical,Chemicals,United States of America,48137,4294,79511,77033,NorthAmerica
2017,114,Home Depot,Retailing,United States of America,94595,7957,42966,176728,NorthAmerica
2017,115,Lloyds Banking Group,Banking,United Kingdom,23405,2823,1010506,55869,Europe
2017,115,Medtronic,Health Care Equipment & Services,Ireland,29361,3969,97578,110017,Europe
2017,117,Kraft Heinz Company,"Food, Drink & Tobacco",United States of America,26484,3632,120480,110395,NorthAmerica
2017,117,Saudi Basic Industries,Chemicals,Saudi Arabia,35413,4756,84464,80696,Asia
2017,119,Facebook,IT Software & Services,United States of America,27638,9487,64961,407300,NorthAmerica
2017,120,Munich Re,Insurance,Germany,68764,2854,286949,30461,Europe
2017,121,Intesa Sanpaolo,Banking,Italy,24813,3441,764799,45265,Europe
2017,122,Barclays,Banking,United Kingdom,29187,2363,1498999,45427,Europe
2017,123,Rio Tinto,Diversified Metals & Mining,United Kingdom,33926,4684,89263,72901,Europe
2017,124,BHP Billiton,Diversified Metals & Mining,Australia,33950,2434,119535,98308,Oceanic
2017,125,CK Hutchison,Conglomerates,Hong Kong,33474,4252,130717,47389,Asia
2017,126,Anheuser-Busch InBev,"Food, Drink & Tobacco",Belgium,45558,1247,261139,213102,Europe
2017,127,Taiwan Semiconductor,Semiconductors,Taiwan,29392,10364,58533,161734,Asia
2017,128,Capital One Financial,Diversified Financials,United States of America,27906,3727,357033,40325,NorthAmerica
2017,129,LukOil,Oil & Gas Operations,Russia,74606,3087,83185,44570,Europe
2017,130,Swiss Re,Insurance,Switzerland,43621,3556,207604,32120,Europe
2017,131,Amgen,Drugs & Biotechnology,United States of America,22683,7722,77626,120322,NorthAmerica
2017,132,Banco do Brasil,Banking,Brazil,57272,2305,430570,29044,SouthAmerica
2017,133,Bank of Montreal,Banking,Canada,19703,3834,531071,48552,NorthAmerica
2017,134,Gilead Sciences,Drugs & Biotechnology,United States of America,30317,13501,56977,87036,NorthAmerica
2017,135,China Communications Construction,Construction,China,64127,2489,115327,38839,Asia
2017,136,Honeywell International,Conglomerates,United States of America,39302,4742,54146,94594,NorthAmerica
2017,137,Manulife,Insurance,Canada,38918,2211,511337,34377,NorthAmerica
2017,138,Korea Electric Power,Utilities,South Korea,51880,6075,147240,25493,Asia
2017,139,Generali Group,Insurance,Italy,90542,2302,553003,23711,Europe
2017,140,Alibaba,Business Services & Supplies,China,21493,5714,70679,264865,Asia
2017,141,KDDI,Telecommunications Services,Japan,43156,5130,52308,68324,Asia
2017,142,China Telecom,Telecommunications Services,China,53047,2734,93873,40414,Asia
2017,143,AbbVie,Drugs & Biotechnology,United States of America,25638,5923,66099,104466,NorthAmerica
2017,143,Tokio Marine Holdings,Insurance,Japan,44613,2777,189512,30563,Asia
2017,145,Iberdrola,Utilities,Spain,32318,2992,112548,46426,Europe
2017,146,EDF,Utilities,France,78765,2510,297060,23260,Europe
2017,147,PNC Financial Services,Banking,United States of America,16064,3877,369353,57935,NorthAmerica
2017,148,Tencent Holdings,IT Software & Services,China,22831,6185,56968,277122,Asia
2017,149,Allergan,Drugs & Biotechnology,Ireland,14967,14973,128986,80068,Europe
2017,149,China Everbright Bank,Banking,China,26128,4577,578465,26791,Asia
2017,151,Credit Agricole,Banking,France,18645,3542,1607684,36512,Europe
2017,152,Lockheed Martin,Aerospace & Defense,United States of America,49919,3753,47806,78319,NorthAmerica
2017,153,Time Warner,Media,United States of America,29318,3916,65966,76241,NorthAmerica
2017,154,Duke Energy,Utilities,United States of America,22743,2666,132761,57550,NorthAmerica
2017,155,Anthem,Health Care Equipment & Services,United States of America,85197,2470,65083,44046,NorthAmerica
2017,156,Vale,Diversified Metals & Mining,Brazil,27148,3819,99148,45403,SouthAmerica
2017,157,Nordea Bank,Banking,Sweden,15068,4171,649580,45411,Europe
2017,158,Express Scripts,Health Care Equipment & Services,United States of America,100488,3404,51745,39927,NorthAmerica
2017,159,United Parcel Service,Air Courier,United States of America,60502,3431,40377,91344,NorthAmerica
2017,160,Aetna,Health Care Equipment & Services,United States of America,63164,2260,69146,45144,NorthAmerica
2017,161,China Shenhua Energy,Diversified Metals & Mining,China,26455,3416,82260,54095,Asia
2017,162,VINCI,Construction,France,42641,2771,72857,43568,Europe
2017,163,Bank of New York Mellon,Banking,United States of America,15618,3495,333469,48830,NorthAmerica
2017,164,Renault,Consumer Durables,France,56685,3782,107693,24586,Europe
2017,165,China Railway Group,Construction,China,95353,1881,108602,29633,Asia
2017,166,AIRBUS,Aerospace & Defense,France,73652,1101,126173,59472,Europe
2017,167,China Railway Construction,Construction,China,93213,2099,109266,26469,Asia
2017,167,China Vanke,Real Estate,China,33735,3122,119530,30546,Asia
2017,169,Jardine Matheson,Conglomerates,Hong Kong,37051,2503,71523,47648,Asia
2017,170,Qualcomm,Semiconductors,United States of America,23778,4889,52366,83187,NorthAmerica
2017,171,Hewlett Packard Enterprise,Technology Hardware & Equipment,United States of America,48764,3161,76662,30433,NorthAmerica
2017,172,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,19904,6272,49146,123765,Europe
2017,173,Visa,Diversified Financials,United States of America,15978,5990,63370,206396,NorthAmerica
2017,174,China Pacific Insurance,Insurance,China,40281,1815,143975,33472,Asia
2017,174,MetLife,Insurance,United States of America,64690,800,905164,57201,NorthAmerica
2017,176,AstraZeneca,Drugs & Biotechnology,United Kingdom,22969,3651,62526,75178,Europe
2017,177,Altria Group,"Food, Drink & Tobacco",United States of America,19337,14215,45932,138810,NorthAmerica
2017,178,SAP,IT Software & Services,Germany,24406,4017,46701,119722,Europe
2017,179,Costco Wholesale,Retailing,United States of America,121194,2384,35630,74892,NorthAmerica
2017,179,Travelers,Insurance,United States of America,27654,2992,101741,33580,NorthAmerica
2017,181,Philip Morris International,"Food, Drink & Tobacco",United States of America,26714,6947,36851,176221,NorthAmerica
2017,182,Union Pacific,Transportation,United States of America,19941,4233,56755,86811,NorthAmerica
2017,183,Delta Air Lines,Airline,United States of America,39605,4373,58899,33009,NorthAmerica
2017,184,Southern Company,Utilities,United States of America,19869,2494,109697,49287,NorthAmerica
2017,185,Lowe's,Retailing,United States of America,65017,3061,34408,71133,NorthAmerica
2017,185,National Grid,Utilities,United Kingdom,21946,2906,81741,47978,Europe
2017,187,Legal & General Group,Insurance,United Kingdom,105456,1697,571193,18176,Europe
2017,188,McKesson,Drugs & Biotechnology,United States of America,196498,2030,57874,30517,NorthAmerica
2017,189,Christian Dior,Consumer Durables,France,43696,1951,68331,42741,Europe
2017,190,PTT PCL,Oil & Gas Operations,Thailand,48735,2646,63364,32363,Asia
2017,191,Dai-ichi Life Insurance,Insurance,Japan,55691,1735,438797,19869,Asia
2017,192,Twenty-First Century Fox,Media,United States of America,28062,3085,49207,57505,NorthAmerica
2017,193,Canadian Imperial Bank,Banking,Canada,14569,3569,393706,34489,NorthAmerica
2017,194,FedEx,Air Courier,United States of America,57570,1905,46781,52312,NorthAmerica
2017,194,GlaxoSmithKline,Drugs & Biotechnology,United Kingdom,37631,1231,73003,99751,Europe
2017,196,Deutsche Post,Air Courier,Germany,63423,2919,40636,40953,Europe
2017,197,3M,Conglomerates,United States of America,30109,5050,32906,113537,NorthAmerica
2017,198,L'Oréal Group,Consumer Durables,France,28581,3436,37581,107454,Europe
2017,199,Aflac,Insurance,United States of America,22690,2659,129819,29246,NorthAmerica
2017,200,Allstate,Insurance,United States of America,36276,1877,110374,29616,NorthAmerica
2017,201,Hitachi,Consumer Durables,Japan,85804,1753,82653,25556,Asia
2017,202,Brookfield Asset Management,Real Estate,Canada,24872,1641,159826,35355,NorthAmerica
2017,203,BT Group,Telecommunications Services,United Kingdom,31668,3082,53969,38516,Europe
2017,204,NextEra Energy,Utilities,United States of America,15210,2895,89993,60361,NorthAmerica
2017,205,BlackRock,Diversified Financials,United States of America,11210,3172,220177,62632,NorthAmerica
2017,206,Continental,Consumer Durables,Germany,44856,3100,39391,42713,Europe
2017,206,MS&AD Insurance,Insurance,Japan,47809,2029,178271,19186,Asia
2017,208,Aviva,Insurance,United Kingdom,74329,949,511145,25914,Europe
2017,209,Cigna,Health Care Equipment & Services,United States of America,39698,1867,60344,39024,NorthAmerica
2017,210,Phillips 66,Oil & Gas Operations,United States of America,71172,1549,51653,39884,NorthAmerica
2017,211,Valero Energy,Oil & Gas Operations,United States of America,75659,2289,46844,29423,NorthAmerica
2017,212,Enbridge,Oil & Gas Operations,Canada,26106,1562,64004,69293,NorthAmerica
2017,213,Mondelēz International,"Food, Drink & Tobacco",United States of America,25923,1616,61538,67353,NorthAmerica
2017,214,People's Insurance Company,Insurance,China,64599,2148,129668,17472,Asia
2017,215,McDonald's,"Hotels, Restaurants & Leisure",United States of America,24622,4660,31024,106436,NorthAmerica
2017,216,ArcelorMittal,Diversified Metals & Mining,Luxembourg,56782,1760,75142,25103,Europe
2017,217,East Japan Railway,Transportation,Japan,26495,2303,66137,34229,Asia
2017,218,Itochu,Trading Companies,Japan,44015,2391,71990,22436,Asia
2017,219,Japan Tobacco,"Food, Drink & Tobacco",Japan,19725,3881,40677,66379,Asia
2017,220,EI du Pont de Nemours,Chemicals,United States of America,24609,2513,39964,69209,NorthAmerica
2017,221,Eli Lilly,Drugs & Biotechnology,United States of America,21222,2738,38806,94138,NorthAmerica
2017,221,Panasonic,Consumer Durables,Japan,66561,1918,52686,26194,Asia
2017,223,Sun Hung Kai Properties,Real Estate,Hong Kong,13382,4973,80097,43601,Asia
2017,224,Fiat Chrysler Automobiles,Consumer Durables,United Kingdom,122808,1995,110056,15549,Europe
2017,225,LafargeHolcim,Construction,Switzerland,27309,1818,68497,35447,Europe
2017,225,Qatar National Bank,Banking,Qatar,11689,3396,197642,37676,Asia
2017,227,Target,Retailing,United States of America,69496,2737,37431,29424,NorthAmerica
2017,228,Fresenius,Health Care Equipment & Services,Germany,32172,1762,48990,43886,Europe
2017,229,Danaher,Conglomerates,United States of America,19889,2554,45295,59734,NorthAmerica
2017,230,Danske Bank,Banking,Denmark,11658,2852,494169,31925,Europe
2017,230,General Dynamics,Aerospace & Defense,United States of America,31353,2968,32872,57046,NorthAmerica
2017,232,Reynolds American,"Food, Drink & Tobacco",United States of America,12503,6073,51095,90618,NorthAmerica
2017,233,Denso,Consumer Durables,Japan,41093,2244,43572,33590,Asia
2017,234,Bristol-Myers Squibb,Drugs & Biotechnology,United States of America,19427,4457,33707,88009,NorthAmerica
2017,235,CRRC,Capital Goods,China,34156,1694,48681,42602,Asia
2017,236,ABB,Conglomerates,Switzerland,33836,1964,39688,49879,Europe
2017,237,Exelon,Utilities,United States of America,32182,1134,114904,33329,NorthAmerica
2017,238,Cathay Financial,Insurance,Taiwan,29023,1477,252186,19775,Asia
2017,239,Sun Life Financial,Insurance,Canada,19859,1948,188728,21919,NorthAmerica
2017,240,Repsol,Oil & Gas Operations,Spain,38373,1889,68399,23823,Europe
2017,241,Kroger,Food Markets,United States of America,115337,1943,37525,27299,NorthAmerica
2017,242,Abbott Laboratories,Health Care Equipment & Services,United States of America,20853,1375,55011,75738,NorthAmerica
2017,243,HCA Holdings,Health Care Equipment & Services,United States of America,41490,2890,33758,32580,NorthAmerica
2017,244,State Bank of India,Banking,India,43700,667,493344,36549,Asia
2017,245,DBS Group,Banking,Singapore,10280,3070,333478,34424,Asia
2017,246,Oil & Natural Gas,Oil & Gas Operations,India,19886,2157,57720,37242,Asia
2017,247,American Airlines Group,Airline,United States of America,40181,2676,51274,21079,NorthAmerica
2017,247,BB&T,Banking,United States of America,11287,2426,221151,35631,NorthAmerica
2017,249,Nike,Consumer Durables,United States of America,33821,4078,23152,91165,NorthAmerica
2017,250,Schneider Electric,Capital Goods,France,27315,1936,44142,41911,Europe
2017,251,Thermo Fisher Scientific,Health Care Equipment & Services,United States of America,18274,2022,45908,59899,NorthAmerica
2017,252,Danone,"Food, Drink & Tobacco",France,24274,1903,46355,41979,Europe
2017,253,Samsung Life Insurance,Insurance,South Korea,24145,1771,219069,18167,Asia
2017,254,Air Liquide,Chemicals,France,20061,2038,46533,44980,Europe
2017,255,Huaxia Bank,Banking,China,15859,2998,340888,17580,Asia
2017,256,Orix,Diversified Financials,Japan,22848,2411,95533,19750,Asia
2017,257,Bank of Beijing,Banking,China,13444,2702,306273,21469,Asia
2017,258,HDFC Bank,Banking,India,11362,1955,110288,57414,Asia
2017,259,KBC Group,Banking,Belgium,11279,2685,290267,27641,Europe
2017,260,Deere & Company,Capital Goods,United States of America,26666,1463,56297,34824,NorthAmerica
2017,261,Diageo,"Food, Drink & Tobacco",United Kingdom,15247,3174,37354,71167,Europe
2017,262,Central Japan Railway,Transportation,Japan,16060,3389,51031,32612,Asia
2017,262,Liberty Global,Media,United Kingdom,20009,1705,68684,31195,Europe
2017,264,Indian Oil,Oil & Gas Operations,India,54135,1714,37278,30036,Asia
2017,265,Shinhan Financial Group,Diversified Financials,South Korea,14158,2361,327604,20042,Asia
2017,266,Canon,Business Services & Supplies,Japan,31304,1386,44056,41579,Asia
2017,267,Synchrony Financial,Diversified Financials,United States of America,15122,2251,90207,26886,NorthAmerica
2017,268,Saint-Gobain,Construction,France,43245,1450,46163,28000,Europe
2017,269,United Continental Holdings,Airline,United States of America,36556,2263,45427,22300,NorthAmerica
2017,270,Carnival,"Hotels, Restaurants & Leisure",United States of America,16528,2990,38703,43935,NorthAmerica
2017,271,HP,Technology Hardware & Equipment,United States of America,48652,2515,28192,29414,NorthAmerica
2017,272,Accenture,IT Software & Services,Ireland,35702,3810,20079,77761,Europe
2017,273,Country Garden Holdings,Real Estate,Hong Kong,23046,1732,85124,20337,Asia
2017,274,State Street,Diversified Financials,United States of America,10635,2141,242698,30089,NorthAmerica
2017,275,Volvo Group,Capital Goods,Sweden,35263,1536,44712,28575,Europe
2017,276,Inditex,Consumer Durables,Spain,25741,3486,21205,112114,Europe
2017,277,Seven & I Holdings,Food Markets,Japan,53900,894,49237,37023,Asia
2017,278,Mitsubishi Electric,Capital Goods,Japan,39112,1942,34101,29875,Asia
2017,279,Bridgestone,Consumer Durables,Japan,30711,2444,31896,31743,Asia
2017,280,PG&E,Utilities,United States of America,17666,1407,70912,33967,NorthAmerica
2017,281,Cardinal Health,Drugs & Biotechnology,United States of America,127235,1352,35021,25978,NorthAmerica
2017,282,Telstra,Telecommunications Services,Australia,18612,4072,30234,40727,Oceanic
2017,283,Dominion Resources,Utilities,United States of America,11404,2123,71610,48745,NorthAmerica
2017,284,Nomura,Diversified Financials,Japan,14766,1465,369118,21155,Asia
2017,285,Raytheon,Aerospace & Defense,United States of America,24069,2211,30052,44916,NorthAmerica
2017,286,Henkel,Consumer Durables,Germany,20701,2271,30026,52032,Europe
2017,287,Marathon Petroleum,Oil & Gas Operations,United States of America,56015,1173,44413,26404,NorthAmerica
2017,288,Merck,Drugs & Biotechnology,Germany,16620,1802,41137,49092,Europe
2017,289,Peugeot,Consumer Durables,France,59768,1914,48234,16860,Europe
2017,290,Tata Motors,Consumer Durables,India,41204,1686,39487,24934,Asia
2017,291,Archer Daniels Midland,"Food, Drink & Tobacco",United States of America,62391,1279,39769,25617,NorthAmerica
2017,292,CNP Assurances,Insurance,France,30680,1244,428094,13836,Europe
2017,292,Natixis,Banking,France,14594,1477,556697,19135,Europe
2017,294,China Huarong Asset Management,Banking,China,13516,2960,203176,16644,Asia
2017,295,Imperial Tobacco Group,"Food, Drink & Tobacco",United Kingdom,39217,896,42515,46494,Europe
2017,296,BCE,Telecommunications Services,Canada,16393,2288,37365,40536,NorthAmerica
2017,297,Northrop Grumman,Aerospace & Defense,United States of America,24508,2200,28010,41747,NorthAmerica
2017,298,LyondellBasell Industries,Chemicals,United Kingdom,29171,3832,23442,35762,Europe
2017,299,Posco,Diversified Metals & Mining,South Korea,45754,1146,66040,19180,Asia
2017,300,Telecom Italia,Telecommunications Services,Italy,21045,2013,74303,18117,Europe
2017,301,Oversea-Chinese Banking,Banking,Singapore,8554,2516,283716,28845,Asia
2017,302,KB Financial Group,Banking,South Korea,13460,1848,311991,17912,Asia
2017,303,Charles Schwab,Diversified Financials,United States of America,7644,1889,223383,53338,NorthAmerica
2017,304,Orange,Telecommunications Services,France,45263,552,101521,40400,Europe
2017,305,Surgutneftegas,Oil & Gas Operations,Russia,13874,7760,60863,18524,Europe
2017,306,Sompo,Insurance,Japan,29443,1666,91100,14379,Asia
2017,307,Gas Natural Fenosa,Oil & Gas Operations,Spain,25646,1490,49693,21705,Europe
2017,308,WPP,Media,United Kingdom,19415,1889,42714,27433,Europe
2017,309,Bank Of Shanghai,Banking,China,10907,2069,236313,20741,Asia
2017,310,ICICI Bank,Banking,India,11897,1557,138896,25124,Asia
2017,311,Poly Real Estate,Real Estate,China,22377,1988,68341,16639,Asia
2017,312,Hyundai Mobis,Consumer Durables,South Korea,32979,2618,34535,18865,Asia
2017,313,DNB,Banking,Norway,8697,2221,308236,25629,Europe
2017,313,Philips,Conglomerates,Netherlands,27120,1602,34072,28936,Europe
2017,315,AmerisourceBergen,Drugs & Biotechnology,United States of America,148310,1347,33919,19013,NorthAmerica
2017,316,Heineken Holding,"Food, Drink & Tobacco",Netherlands,23000,1704,42050,22966,Europe
2017,317,CRH,Construction,Ireland,30051,1411,33324,28990,Europe
2017,317,Discover Financial Services,Diversified Financials,United States of America,10496,2376,92831,25330,NorthAmerica
2017,319,Safran,Aerospace & Defense,France,18232,2111,32758,32196,Europe
2017,320,Etisalat,Telecommunications Services,United Arab Emirates,14255,2293,33365,42739,Asia
2017,321,CaixaBank,Banking,Spain,11013,1158,366976,25732,Europe
2017,322,Eaton,Capital Goods,Ireland,19747,1922,30419,33449,Europe
2017,322,SunTrust Banks,Banking,United States of America,8914,1878,204875,27200,NorthAmerica
2017,322,Fubon Financial,Diversified Financials,Taiwan,15380,1501,196521,16092,Asia
2017,322,Sumitomo,Trading Companies,Japan,38225,1148,67659,16763,Asia
2017,326,Greenland Holdings Group,Real Estate,China,32842,1203,99608,14252,Asia
2017,327,China Cinda Asset Management,Diversified Financials,China,13418,2337,169002,14686,Asia
2017,328,Anglo American,Diversified Metals & Mining,United Kingdom,21455,1594,50149,19774,Europe
2017,329,China Resources Land,Real Estate,Hong Kong,14510,2512,55080,19847,Asia
2017,330,Royal Ahold Delhaize N.V.,Food Markets,Netherlands,54972,918,38259,26002,Europe
2017,330,SingTel,Telecommunications Services,Singapore,11949,2778,33043,45181,Asia
